frame_idx,time_sec,rat_a_slot,rat_b_slot,rat_a_track_id,rat_b_track_id,zone,contact_type,investigator_slot,nose_nose_dist_px,nose_nose_dist_bl,nose_tailbase_dist_px,nose_tailbase_dist_bl,centroid_dist_px,centroid_dist_bl,mask_iou,body_length_a_px,body_length_b_px,velocity_a_px,velocity_b_px,orientation_cos,quality_flag,bout_id
252,8.4,0,1,1,2,independent,,,744.9,2.743,487.3,1.7945,420.2,1.5475,0.0,258.1,280.3,3.1,8.7,-0.8991,,
253,8.4333,0,1,1,2,independent,,,758.9,2.799,499.1,1.8407,430.1,1.5861,0.0,260.8,274.0,3.2,10.4,-0.8869,,
254,8.4667,0,1,1,2,independent,,,768.0,2.8405,515.5,1.9066,446.8,1.6526,0.0,252.9,273.7,2.4,11.3,-0.8964,,
255,8.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
256,8.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
257,8.5667,0,1,1,2,independent,,,798.2,2.9625,553.3,2.0535,473.5,1.7574,0.0,244.0,277.4,4.2,12.7,-0.9003,,
258,8.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
259,8.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
260,8.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
261,8.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
262,8.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
263,8.7667,0,1,1,2,independent,,,830.5,3.1059,577.6,2.1598,506.7,1.8947,0.0,253.4,268.0,0.3,1.6,-0.9035,,
264,8.8,0,1,1,2,independent,,,830.0,3.1103,573.9,2.1506,507.4,1.9013,0.0,256.2,267.4,1.4,0.4,-0.9162,,
265,8.8333,0,1,1,2,independent,,,833.4,3.1274,577.7,2.1679,508.7,1.9089,0.0,255.8,270.9,1.4,0.5,-0.9196,,
266,8.8667,0,1,1,2,independent,,,841.5,3.1573,584.6,2.1935,511.7,1.92,0.0,256.9,276.3,0.6,2.2,-0.937,,
267,8.9,0,1,1,2,independent,,,844.6,3.1673,586.1,2.198,514.4,1.9291,0.0,258.6,277.5,2.7,0.4,-0.9422,,
268,8.9333,0,1,1,2,independent,,,840.3,3.153,581.4,2.1816,516.7,1.939,0.0,259.3,270.6,4.2,2.5,-0.9477,,
269,8.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
270,9.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
271,9.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
272,9.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
273,9.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
274,9.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
275,9.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
276,9.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
277,9.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
278,9.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
279,9.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
280,9.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
281,9.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
282,9.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
283,9.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
284,9.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
285,9.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
286,9.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
287,9.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
288,9.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
289,9.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
290,9.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
291,9.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
292,9.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
293,9.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
294,9.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
295,9.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
296,9.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
297,9.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
298,9.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
299,9.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
300,10.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
301,10.0333,0,1,1,2,independent,,,783.9,2.9878,529.1,2.0167,568.9,2.1684,0.0,255.9,275.3,3.8,12.6,-0.3759,,
302,10.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
303,10.1,0,1,1,2,independent,,,791.4,3.0064,532.5,2.023,576.9,2.1918,0.0,259.8,278.9,0.0,12.6,-0.2137,,
304,10.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
305,10.1667,0,1,1,2,independent,,,803.6,3.0441,546.2,2.0691,586.0,2.2198,0.0,260.3,277.7,0.8,11.7,-0.1744,,
306,10.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
307,10.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
308,10.2667,0,1,1,2,independent,,,823.7,3.1075,567.1,2.1395,609.1,2.2979,0.0,262.8,281.3,0.6,11.5,-0.1384,,
309,10.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
310,10.3333,0,1,1,2,independent,,,835.7,3.1368,576.5,2.164,618.5,2.3216,0.0,269.4,285.0,0.2,13.6,-0.1096,,
311,10.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
312,10.4,0,1,1,2,independent,,,840.9,3.1403,592.4,2.2124,614.1,2.2935,0.0,263.0,287.9,3.0,10.7,-0.1133,,
313,10.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
314,10.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
315,10.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
316,10.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
317,10.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
318,10.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
319,10.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
320,10.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
321,10.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
322,10.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
323,10.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
324,10.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
325,10.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
326,10.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
327,10.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
328,10.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
329,10.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
330,11.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
331,11.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
332,11.0667,0,1,1,2,independent,,,670.4,2.4928,722.2,2.6853,650.2,2.4175,0.0,250.3,275.1,5.5,12.1,0.9849,,
333,11.1,0,1,1,2,independent,,,668.6,2.492,718.7,2.6787,663.7,2.4737,0.0,243.8,281.0,10.2,11.9,0.9693,,
334,11.1333,0,1,1,2,independent,,,649.6,2.4201,716.1,2.6675,665.4,2.4788,0.0,256.5,282.9,8.7,8.1,0.9565,,
335,11.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
336,11.2,0,1,1,2,independent,,,642.4,2.3873,721.8,2.6824,678.0,2.5197,0.0,261.7,286.9,10.8,7.2,0.9203,,
337,11.2333,0,1,1,2,independent,,,640.4,2.379,724.0,2.6896,680.8,2.5292,0.0,259.0,281.4,11.6,7.8,0.9091,,
338,11.2667,0,1,1,2,independent,,,629.8,2.3397,724.1,2.69,677.2,2.5158,0.0,271.0,267.4,11.2,8.2,0.8913,,
339,11.3,0,1,1,2,independent,,,633.3,2.3512,722.2,2.6812,674.7,2.5049,0.0,268.1,273.5,8.4,8.4,0.9111,,
340,11.3333,0,1,1,2,independent,,,632.8,2.3589,714.0,2.6617,681.1,2.539,0.0,258.2,258.5,19.8,12.1,0.9096,,
341,11.3667,0,1,1,2,independent,,,627.1,2.3386,713.0,2.6591,665.1,2.4803,0.0,258.2,276.0,11.3,11.1,0.9258,,
342,11.4,0,1,1,2,independent,,,613.9,2.2832,702.8,2.6137,659.1,2.4513,0.0,275.2,276.0,15.2,14.7,0.9275,,
343,11.4333,0,1,1,2,independent,,,616.1,2.2804,691.4,2.5591,653.7,2.4197,0.0,282.9,280.6,13.9,11.4,0.942,,
344,11.4667,0,1,1,2,independent,,,611.4,2.2559,681.2,2.5133,638.6,2.3562,0.0,277.6,279.7,13.7,13.6,0.9485,,
345,11.5,0,1,1,2,independent,,,596.4,2.1979,673.5,2.4822,632.6,2.3314,0.0,279.2,269.3,11.7,11.6,0.9318,,
346,11.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
347,11.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
348,11.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
349,11.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
350,11.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
351,11.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
352,11.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
353,11.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
354,11.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
355,11.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
356,11.8667,0,1,1,2,independent,,,422.3,1.534,505.2,1.8352,581.8,2.1134,0.0,273.2,254.3,13.9,10.2,0.2682,,
357,11.9,0,1,1,2,independent,,,414.0,1.504,494.0,1.7947,586.6,2.1312,0.0,276.9,273.2,14.8,3.9,0.2229,,
358,11.9333,0,1,1,2,independent,,,408.8,1.4904,493.1,1.7975,581.8,2.1211,0.0,265.9,265.5,14.6,20.1,0.1134,,
359,11.9667,0,1,1,2,independent,,,378.9,1.3802,465.0,1.6937,573.9,2.0901,0.0,270.1,283.4,12.5,11.0,0.0533,,
360,12.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
361,12.0333,0,1,1,2,independent,,,387.5,1.4173,438.4,1.6033,558.6,2.0431,0.0,260.7,263.2,16.4,6.6,0.0499,,
362,12.0667,0,1,1,2,independent,,,381.4,1.402,421.4,1.5492,550.6,2.0241,0.0,256.4,262.5,9.9,3.5,0.0616,,
363,12.1,0,1,1,2,independent,,,386.3,1.4247,415.4,1.5317,549.2,2.0253,0.0,265.9,261.0,6.1,2.0,0.0994,,
364,12.1333,0,1,1,2,independent,,,387.4,1.4361,417.0,1.5458,547.1,2.028,0.0,259.6,254.6,9.8,5.9,0.0569,,
365,12.1667,0,1,1,2,independent,,,405.2,1.5136,427.8,1.5978,546.0,2.0394,0.0,257.9,240.9,7.0,6.0,0.1002,,
366,12.2,0,1,1,2,independent,,,412.2,1.5515,432.4,1.6277,543.9,2.0475,0.0,254.9,239.0,3.1,5.6,0.1185,,
367,12.2333,0,1,1,2,independent,,,412.1,1.5635,434.9,1.65,545.4,2.0693,0.0,251.0,238.7,1.1,4.3,0.1527,,
368,12.2667,0,1,1,2,independent,,,424.4,1.623,443.1,1.6942,548.1,2.0957,0.0,253.3,232.7,3.6,0.6,0.1964,,
369,12.3,0,1,1,2,independent,,,428.6,1.6533,447.2,1.7251,555.0,2.1407,0.0,247.5,229.9,5.0,2.3,0.207,,
370,12.3333,0,1,1,2,independent,,,442.2,1.7146,462.2,1.7921,559.7,2.1701,0.0,268.3,223.2,5.2,1.6,0.2153,,
371,12.3667,0,1,1,2,independent,,,445.6,1.734,462.8,1.8008,561.7,2.1857,0.0,272.7,224.7,3.0,0.9,0.2317,,
372,12.4,0,1,1,2,independent,,,451.6,1.7617,457.6,1.785,564.7,2.2029,0.0,273.6,228.0,2.6,0.5,0.2596,,
373,12.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
374,12.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
375,12.5,0,1,1,2,independent,,,484.8,1.9178,445.2,1.7614,579.3,2.2917,0.0,261.8,224.4,5.3,1.3,0.4287,,
376,12.5333,0,1,1,2,independent,,,486.7,1.9308,439.5,1.7435,575.1,2.2811,0.0,266.2,225.8,4.2,1.2,0.448,,
377,12.5667,0,1,1,2,independent,,,484.0,1.9221,430.8,1.7108,568.2,2.2567,0.0,267.4,231.1,0.6,1.4,0.4534,,
378,12.6,0,1,1,2,independent,,,476.0,1.8912,421.9,1.6762,566.2,2.2496,0.0,261.6,239.3,2.3,1.3,0.4529,,
379,12.6333,0,1,1,2,independent,,,474.5,1.885,419.7,1.6669,563.8,2.2393,0.0,264.4,240.6,0.7,2.8,0.4468,,
380,12.6667,0,1,1,2,independent,,,468.3,1.8566,414.7,1.644,562.8,2.2312,0.0,266.6,246.8,1.3,1.2,0.414,,
381,12.7,0,1,1,2,independent,,,467.0,1.8495,417.6,1.654,563.9,2.2333,0.0,264.0,245.1,0.1,3.7,0.4037,,
382,12.7333,0,1,1,2,independent,,,462.6,1.8317,416.4,1.6486,563.8,2.2325,0.0,262.7,244.0,0.9,2.5,0.4029,,
383,12.7667,0,1,1,2,independent,,,458.4,1.8156,416.6,1.6501,562.6,2.2284,0.0,258.6,244.4,3.0,1.6,0.3835,,
384,12.8,0,1,1,2,independent,,,452.1,1.7933,418.0,1.6581,559.2,2.2181,0.0,254.0,243.9,5.6,2.0,0.3556,,
385,12.8333,0,1,1,2,independent,,,448.8,1.7878,430.1,1.7132,559.7,2.2296,0.0,241.5,241.5,5.8,1.1,0.2983,,
386,12.8667,0,1,1,2,independent,,,440.3,1.7575,432.0,1.7245,559.8,2.2345,0.0,254.6,237.1,5.4,0.7,0.2386,,
387,12.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
388,12.9333,0,1,1,2,independent,,,424.4,1.7074,435.6,1.7523,557.2,2.2415,0.0,235.8,233.4,5.9,0.6,0.1338,,
389,12.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
390,13.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
391,13.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
392,13.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
393,13.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
394,13.1333,0,1,1,2,independent,,,334.3,1.3382,400.6,1.6032,518.8,2.0766,0.0,225.4,259.0,6.7,9.1,-0.3418,,
395,13.1667,0,1,1,2,independent,,,318.9,1.2768,389.1,1.5575,504.2,2.0185,0.0,234.5,264.3,5.5,8.8,-0.4368,,
396,13.2,0,1,1,2,independent,,,275.3,1.099,379.4,1.5145,485.0,1.9359,0.0,240.2,273.8,10.1,7.8,-0.6241,,
397,13.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
398,13.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
399,13.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
400,13.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
401,13.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
402,13.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
403,13.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
404,13.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
405,13.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
406,13.5333,0,1,1,2,independent,,,106.9,0.4079,252.9,0.9653,324.1,1.2371,0.0,235.9,307.2,9.4,11.2,-0.9935,,
407,13.5667,0,1,1,2,independent,,,111.5,0.4236,242.3,0.9208,315.7,1.1996,0.0,233.9,313.4,12.4,5.3,-0.9888,,
408,13.6,0,1,1,2,contact,N2B,0,116.2,0.4396,233.5,0.8829,309.7,1.1714,0.0,237.3,314.3,11.5,3.1,-0.9827,,7
409,13.6333,0,1,1,2,contact,N2B,0,117.2,0.4407,226.5,0.8519,300.3,1.1295,0.0,243.9,313.4,11.1,4.0,-0.9714,,7
410,13.6667,0,1,1,2,contact,N2B,0,118.4,0.4434,220.3,0.8253,296.6,1.1113,0.0,242.1,310.6,11.2,1.0,-0.9707,,7
411,13.7,0,1,1,2,contact,N2B,0,124.1,0.4627,213.6,0.7966,290.5,1.0832,0.0,252.6,306.2,3.6,0.4,-0.9863,,7
412,13.7333,0,1,1,2,contact,N2B,0,135.0,0.5012,197.4,0.7328,279.2,1.0365,0.0,253.7,306.4,6.6,1.5,-0.9937,,7
413,13.7667,0,1,1,2,contact,N2B,0,131.3,0.4867,188.9,0.7001,268.1,0.9937,0.0,247.1,300.4,10.7,3.3,-0.9941,,7
414,13.8,0,1,1,2,contact,N2B,0,142.0,0.5257,174.9,0.6476,250.4,0.927,0.0,248.1,298.2,12.2,1.8,-0.998,,7
415,13.8333,0,1,1,2,contact,N2B,0,149.4,0.5506,149.2,0.5502,232.6,0.8575,0.0,252.5,310.5,12.1,3.2,-1.0,,7
416,13.8667,0,1,1,2,contact,N2B,0,171.3,0.6282,142.3,0.5217,222.1,0.8146,0.0,265.9,305.5,12.5,6.1,-1.0,,7
417,13.9,0,1,1,2,contact,N2B,0,179.1,0.6543,126.5,0.4619,210.0,0.767,0.0,256.6,310.4,14.9,4.3,-0.9996,,7
418,13.9333,0,1,1,2,contact,N2B,0,198.2,0.7217,114.9,0.4182,194.6,0.7083,0.0,261.8,303.9,14.5,2.5,-1.0,,7
419,13.9667,0,1,1,2,contact,N2B,0,215.1,0.7778,85.3,0.3086,176.7,0.639,0.0,261.5,324.9,12.1,6.9,-0.9997,,7
420,14.0,0,1,1,2,contact,N2AG,1,237.1,0.8518,82.4,0.296,164.5,0.5909,0.0,263.3,326.0,13.9,5.1,-1.0,,8
421,14.0333,0,1,1,2,proximity,,,238.1,0.8518,86.3,0.3086,154.4,0.5522,0.0,264.5,316.0,15.4,2.6,-0.9958,,
422,14.0667,0,1,1,2,contact,N2AG,1,251.1,0.8945,82.8,0.295,147.5,0.5254,0.0,265.5,317.0,11.2,2.4,-0.9937,,8
423,14.1,0,1,1,2,contact,N2AG,0,272.4,0.9659,68.9,0.2442,131.7,0.4672,0.0,270.9,315.4,12.8,7.7,-0.9912,,8
424,14.1333,0,1,1,2,contact,N2AG,0,277.9,0.9838,58.3,0.2065,123.7,0.4379,0.0,265.4,309.6,11.9,3.7,-0.9872,,8
425,14.1667,0,1,1,2,contact,N2AG,0,295.6,1.0437,51.7,0.1827,116.3,0.4108,0.0,267.7,311.3,10.5,2.1,-0.9858,,8
426,14.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
427,14.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
428,14.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
429,14.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
430,14.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
431,14.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
432,14.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
433,14.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
434,14.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
435,14.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
436,14.5333,0,1,1,2,proximity,,,465.9,1.6266,207.5,0.7243,141.0,0.4924,0.0,269.0,275.9,11.9,12.7,-0.7699,,
437,14.5667,0,1,1,2,proximity,,,484.6,1.6984,225.9,0.7919,158.3,0.5549,0.0,266.8,283.0,17.4,8.9,-0.7414,,
438,14.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
439,14.6333,0,1,1,2,proximity,,,512.4,1.8084,271.5,0.9582,190.3,0.6718,0.0,253.5,292.7,13.2,3.4,-0.642,,
440,14.6667,0,1,1,2,proximity,,,510.7,1.8182,289.8,1.0317,229.0,0.8153,0.0,234.8,282.9,29.2,8.6,-0.5398,,
441,14.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
442,14.7333,0,1,1,2,proximity,,,540.1,1.9395,341.1,1.2247,255.5,0.9175,0.0,251.0,272.1,10.8,8.7,-0.4183,,
443,14.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
444,14.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
445,14.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
446,14.8667,0,1,1,2,independent,,,615.7,2.2231,423.3,1.5284,324.6,1.1721,0.0,253.5,283.7,8.2,7.0,-0.3215,,
447,14.9,0,1,1,2,independent,,,618.3,2.2432,433.3,1.572,343.0,1.2446,0.0,244.3,282.9,8.1,11.4,-0.2963,,
448,14.9333,0,1,1,2,independent,,,629.2,2.2927,441.6,1.6092,353.7,1.2889,0.0,242.4,284.4,2.9,9.0,-0.3001,,
449,14.9667,0,1,1,2,independent,,,638.4,2.3305,444.7,1.6232,355.0,1.2958,0.0,247.6,291.8,1.2,7.3,-0.3111,,
450,15.0,0,1,1,2,independent,,,641.0,2.3446,447.7,1.6376,359.6,1.3154,0.0,247.1,289.8,0.6,7.4,-0.2853,,
451,15.0333,0,1,1,2,independent,,,643.1,2.3571,446.2,1.6354,365.8,1.3407,0.0,252.3,283.0,0.5,8.0,-0.2549,,
452,15.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
453,15.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
454,15.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
455,15.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
456,15.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
457,15.2333,0,1,1,2,independent,,,678.9,2.5015,462.7,1.705,403.7,1.4876,0.0,251.4,288.3,2.8,9.3,-0.3139,,
458,15.2667,0,1,1,2,independent,,,699.0,2.5705,477.2,1.7548,414.9,1.5258,0.0,249.4,304.5,4.3,6.9,-0.386,,
459,15.3,0,1,1,2,independent,,,706.3,2.5957,483.9,1.7784,435.7,1.6011,0.0,244.7,302.4,7.8,3.9,-0.3837,,
460,15.3333,0,1,1,2,independent,,,715.4,2.6274,492.8,1.8097,451.1,1.6568,0.0,242.7,305.0,4.0,13.5,-0.3938,,
461,15.3667,0,1,1,2,independent,,,716.9,2.6316,500.9,1.8386,463.3,1.7009,0.0,238.9,308.2,1.0,13.2,-0.326,,
462,15.4,0,1,1,2,independent,,,716.4,2.6354,508.2,1.8694,466.6,1.7162,0.0,237.7,295.9,4.5,10.3,-0.2626,,
463,15.4333,0,1,1,2,independent,,,722.2,2.6539,510.1,1.8745,472.1,1.7349,0.0,249.5,299.6,4.4,10.6,-0.2294,,
464,15.4667,0,1,1,2,independent,,,729.4,2.6687,515.6,1.8864,475.4,1.7394,0.0,259.7,308.9,2.6,7.6,-0.1898,,
465,15.5,0,1,1,2,independent,,,728.7,2.6644,522.0,1.9087,478.0,1.7478,0.0,254.4,295.8,1.1,7.3,-0.1818,,
466,15.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
467,15.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
468,15.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
469,15.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
470,15.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
471,15.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
472,15.7333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
473,15.7667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
474,15.8,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
475,15.8333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
476,15.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
477,15.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
478,15.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
479,15.9667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
480,16.0,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
481,16.0333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
482,16.0667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
483,16.1,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
484,16.1333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
485,16.1667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
486,16.2,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
487,16.2333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
488,16.2667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
489,16.3,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
490,16.3333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
491,16.3667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
492,16.4,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
493,16.4333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
494,16.4667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
495,16.5,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
496,16.5333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
497,16.5667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
498,16.6,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
499,16.6333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
500,16.6667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
501,16.7,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
502,16.7333,0,1,1,2,independent,,,663.9,2.5254,556.2,2.1156,613.3,2.3331,0.0,243.3,281.4,14.6,3.0,0.983,,
503,16.7667,0,1,1,2,independent,,,659.2,2.5087,550.7,2.0958,606.3,2.3074,0.0,239.9,283.4,15.1,1.7,0.9798,,
504,16.8,0,1,1,2,independent,,,650.7,2.4795,544.7,2.0756,601.8,2.2934,0.0,241.5,277.2,16.0,5.1,0.9779,,
505,16.8333,0,1,1,2,independent,,,646.4,2.4638,541.9,2.0654,593.7,2.2628,0.0,241.9,282.0,14.4,3.0,0.976,,
506,16.8667,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
507,16.9,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
508,16.9333,0,1,,,independent,,,,,,,,,0.0,,,,,,single_detection,
509,16.9667,0,1,1,2,independent,,,618.6,2.339,533.1,2.0158,592.1,2.2389,0.0,270.2,269.6,16.5,1.3,0.9852,,
